,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
388522,388522,2021-01-11 19:17:41.722173+00:00,x,y,2021-01-29 16:00:00+00:00,2021-01-29 18:10:00+00:00,alpha,True,0.0,0,a-7,388522,8739.0
9764567,9764567,2021-06-13 22:17:04.421397+00:00,x,y,2021-06-20 16:00:00+00:00,2021-06-20 18:00:00+00:00,alpha,True,35.0,1,a-23,9764567,11072.0
20217102,20217102,2021-08-20 18:13:13.010167+00:00,x,y,2021-10-20 04:40:00+00:00,2021-10-20 06:40:00+00:00,omega,True,20.0,1,d-1,20217102,6870.0
11063095,11063095,2021-06-24 11:37:59.787964+00:00,x,y,2021-06-29 05:00:00+00:00,2021-06-29 06:55:00+00:00,beta,True,20.0,0,b-1,11063095,6386.0
6424120,6424120,2021-05-08 15:15:49.613841+00:00,x,y,2021-05-17 17:00:00+00:00,2021-05-17 18:59:00+00:00,gamma,True,20.0,1,c-6,6424120,8650.0
19797028,19797028,2021-08-18 11:32:53.885846+00:00,x,y,2021-09-11 13:00:00+00:00,2021-09-11 15:00:00+00:00,alpha,True,20.0,1,a-9,19797028,7524.0
15969944,15969944,2021-07-26 08:39:29.559385+00:00,x,y,2021-08-05 16:00:00+00:00,2021-08-05 18:00:00+00:00,alpha,True,35.0,1,a-23,15969944,12645.0
5990252,5990252,2021-05-02 06:12:05.635847+00:00,x,y,2021-05-19 05:00:00+00:00,2021-05-19 07:00:00+00:00,alpha,True,15.0,1,a-1,5990252,6495.0
2516963,2516963,2021-03-03 08:53:25.035624+00:00,x,y,2021-03-11 16:00:00+00:00,2021-03-11 18:00:00+00:00,alpha,True,15.0,1,a-7,2516963,7502.0
324593,324593,2021-01-09 19:24:10.471637+00:00,x,y,2021-01-17 05:15:00+00:00,2021-01-17 07:25:00+00:00,alpha,True,20.0,1,a-1,324593,10227.0
10483378,10483378,2021-06-19 17:48:27.336320+00:00,x,y,2021-08-01 14:00:00+00:00,2021-08-01 15:55:00+00:00,beta,True,40.0,0,b-9,10483378,8034.0
7296230,7296230,2021-05-20 13:09:38.726514+00:00,x,y,2021-05-30 16:00:00+00:00,2021-05-30 18:00:00+00:00,alpha,True,15.0,1,a-7,7296230,7520.0
6193956,6193956,2021-05-05 03:37:19.406911+00:00,x,y,2021-05-28 11:00:00+00:00,2021-05-28 13:00:00+00:00,gamma,True,0.0,0,c-4,6193956,9330.0
13438892,13438892,2021-07-08 07:02:59.419803+00:00,x,y,2021-07-26 09:45:00+00:00,2021-07-26 11:45:00+00:00,gamma,True,20.0,2,c-2,13438892,12545.0
10803596,10803596,2021-06-22 10:51:54.940041+00:00,x,y,2021-07-01 07:00:00+00:00,2021-07-01 09:00:00+00:00,alpha,True,15.0,1,a-5,10803596,7150.0
19244689,19244689,2021-08-15 11:56:01.449536+00:00,x,y,2021-08-21 13:00:00+00:00,2021-08-21 15:00:00+00:00,alpha,True,15.0,1,a-9,19244689,18945.0
13390774,13390774,2021-07-07 19:41:42.513124+00:00,x,y,2021-07-27 04:00:00+00:00,2021-07-27 06:00:00+00:00,alpha,True,15.0,1,a-1,13390774,9045.0
11691179,11691179,2021-06-28 17:47:39.709161+00:00,x,y,2021-06-30 14:00:00+00:00,2021-06-30 16:00:00+00:00,gamma,True,20.0,1,c-4,11691179,10900.0
10664354,10664354,2021-06-21 09:11:48.501642+00:00,x,y,2021-07-24 09:45:00+00:00,2021-07-24 11:45:00+00:00,gamma,True,20.0,2,c-2,10664354,7620.0
5436083,5436083,2021-04-24 14:27:36.566785+00:00,x,y,2021-05-30 15:30:00+00:00,2021-05-30 17:30:00+00:00,alpha,True,15.0,1,a-7,5436083,7796.0
18429798,18429798,2021-08-11 09:58:49.882125+00:00,x,y,2021-08-18 10:35:00+00:00,2021-08-18 12:35:00+00:00,omega,True,20.0,1,d-3,18429798,6870.0
11612767,11612767,2021-06-28 09:33:59.272314+00:00,x,y,2021-06-29 11:00:00+00:00,2021-06-29 12:55:00+00:00,beta,True,40.0,0,b-69,11612767,15060.0
21652177,21652177,2021-08-31 04:33:54.602963+00:00,x,y,2021-09-01 16:00:00+00:00,2021-09-01 18:00:00+00:00,alpha,True,20.0,1,a-23,21652177,8381.0
3754511,3754511,2021-03-24 07:00:27.100505+00:00,x,y,2021-03-26 17:00:00+00:00,2021-03-26 18:59:00+00:00,gamma,True,20.0,1,c-6,3754511,9800.0
7567921,7567921,2021-05-23 13:19:03.912432+00:00,x,y,2021-05-26 11:00:00+00:00,2021-05-26 13:00:00+00:00,gamma,True,20.0,2,c-4,7567921,9025.0
6335251,6335251,2021-05-07 06:52:44.385191+00:00,x,y,2021-06-20 13:30:00+00:00,2021-06-20 15:30:00+00:00,alpha,True,35.0,1,a-5,6335251,8290.0
16633706,16633706,2021-07-31 10:24:55.760708+00:00,x,y,2021-08-23 05:00:00+00:00,2021-08-23 06:55:00+00:00,beta,True,20.0,0,b-1,16633706,6520.0
18750481,18750481,2021-08-12 19:20:52.140465+00:00,x,y,2021-08-15 17:00:00+00:00,2021-08-15 18:59:00+00:00,gamma,True,20.0,2,c-6,18750481,11040.0
19839552,19839552,2021-08-18 15:56:09.412830+00:00,x,y,2021-08-20 13:30:00+00:00,2021-08-20 15:30:00+00:00,alpha,True,15.0,1,a-9,19839552,18945.0
8837520,8837520,2021-06-05 18:36:20.874157+00:00,x,y,2021-07-12 07:00:00+00:00,2021-07-12 09:00:00+00:00,alpha,True,15.0,1,a-5,8837520,9403.0
20650601,20650601,2021-08-23 16:19:11.988376+00:00,x,y,2021-08-24 04:00:00+00:00,2021-08-24 06:00:00+00:00,alpha,True,20.0,1,a-1,20650601,28245.0
11003877,11003877,2021-06-24 00:41:12.361514+00:00,x,y,2021-07-11 16:00:00+00:00,2021-07-11 18:00:00+00:00,alpha,True,15.0,1,a-23,11003877,11807.0
15445940,15445940,2021-07-22 14:55:58.570833+00:00,x,y,2021-07-28 14:00:00+00:00,2021-07-28 16:00:00+00:00,gamma,True,20.0,1,c-4,15445940,11300.0
17062452,17062452,2021-08-04 07:37:40.135539+00:00,x,y,2021-08-10 10:00:00+00:00,2021-08-10 12:00:00+00:00,gamma,True,20.0,1,c-2,17062452,7765.0
2076356,2076356,2021-02-23 18:13:06.307681+00:00,x,y,2021-03-27 08:00:00+00:00,2021-03-27 09:55:00+00:00,beta,True,20.0,0,b-67,2076356,11462.0
16322416,16322416,2021-07-28 17:46:52.432831+00:00,x,y,2021-07-29 04:00:00+00:00,2021-07-29 06:00:00+00:00,alpha,True,15.0,1,a-1,16322416,11245.0
1868443,1868443,2021-02-18 15:22:37.315872+00:00,x,y,2021-03-15 16:00:00+00:00,2021-03-15 18:10:00+00:00,alpha,True,15.0,1,a-7,1868443,12495.0
9036470,9036470,2021-06-07 19:22:05.958899+00:00,x,y,2021-06-12 04:00:00+00:00,2021-06-12 06:00:00+00:00,alpha,True,35.0,1,a-1,9036470,9707.0
13141827,13141827,2021-07-06 13:53:03.218866+00:00,x,y,2021-07-15 04:00:00+00:00,2021-07-15 06:00:00+00:00,alpha,True,35.0,1,a-1,13141827,12645.0
11154439,11154439,2021-06-25 04:49:40.170004+00:00,x,y,2021-06-26 09:45:00+00:00,2021-06-26 11:45:00+00:00,gamma,True,20.0,2,c-2,11154439,10530.0
7937035,7937035,2021-05-28 10:39:35.446627+00:00,x,y,2021-06-14 16:00:00+00:00,2021-06-14 18:00:00+00:00,alpha,True,35.0,1,a-7,7937035,8027.0
18175732,18175732,2021-08-10 11:14:13.272532+00:00,x,y,2021-08-11 17:00:00+00:00,2021-08-11 18:59:00+00:00,gamma,True,20.0,1,c-6,18175732,6870.0
8376101,8376101,2021-06-01 13:17:09.959927+00:00,x,y,2021-06-05 11:00:00+00:00,2021-06-05 13:00:00+00:00,gamma,True,20.0,2,c-4,8376101,11900.0
2459824,2459824,2021-03-02 09:46:24.454103+00:00,x,y,2021-03-12 16:00:00+00:00,2021-03-12 18:10:00+00:00,alpha,True,15.0,1,a-7,2459824,7502.0
18908348,18908348,2021-08-13 15:07:50.102984+00:00,x,y,2021-08-14 05:30:00+00:00,2021-08-14 07:30:00+00:00,gamma,True,20.0,2,c-2,18908348,13050.0
15422421,15422421,2021-07-22 12:05:51.579864+00:00,x,y,2021-08-07 04:00:00+00:00,2021-08-07 06:00:00+00:00,alpha,True,15.0,1,a-1,15422421,9045.0
13877848,13877848,2021-07-10 23:09:01.320830+00:00,x,y,2021-07-19 14:00:00+00:00,2021-07-19 15:55:00+00:00,beta,True,40.0,0,b-9,13877848,12990.0
19406496,19406496,2021-08-16 09:49:30.428517+00:00,x,y,2021-08-28 17:05:00+00:00,2021-08-28 19:05:00+00:00,omega,True,20.0,1,d-5,19406496,6870.0
4724927,4724927,2021-04-18 10:14:27.690194+00:00,x,y,2021-04-26 11:00:00+00:00,2021-04-26 13:00:00+00:00,gamma,True,20.0,2,c-4,4724927,8640.0
7296983,7296983,2021-05-20 13:20:19.880327+00:00,x,y,2021-06-19 11:00:00+00:00,2021-06-19 12:55:00+00:00,beta,True,20.0,0,b-69,7296983,6744.0
7344239,7344239,2021-05-21 02:04:47.472550+00:00,x,y,2021-09-03 05:00:00+00:00,2021-09-03 07:00:00+00:00,alpha,True,15.0,1,a-1,7344239,6531.0
5114433,5114433,2021-04-21 09:47:45.941636+00:00,x,y,2021-04-24 13:30:00+00:00,2021-04-24 15:30:00+00:00,alpha,True,15.0,1,a-5,5114433,6495.0
2163629,2163629,2021-02-26 04:47:18.028890+00:00,x,y,2021-03-05 13:30:00+00:00,2021-03-05 15:40:00+00:00,alpha,True,15.0,1,a-5,2163629,12495.0
10200923,10200923,2021-06-17 10:17:44.799877+00:00,x,y,2021-07-20 13:00:00+00:00,2021-07-20 15:00:00+00:00,alpha,True,15.0,1,a-9,10200923,6531.0
20193175,20193175,2021-08-20 15:50:57.008995+00:00,x,y,2021-10-29 13:00:00+00:00,2021-10-29 15:00:00+00:00,alpha,True,15.0,1,a-9,20193175,6810.0
11952458,11952458,2021-06-30 09:25:43.293993+00:00,x,y,2021-06-30 13:00:00+00:00,2021-06-30 15:00:00+00:00,alpha,True,15.0,1,a-9,11952458,19892.0
17437555,17437555,2021-08-06 19:35:21.614762+00:00,x,y,2021-08-19 17:00:00+00:00,2021-08-19 18:59:00+00:00,gamma,True,20.0,2,c-6,17437555,10280.0
8524887,8524887,2021-06-02 18:25:40.507581+00:00,x,y,2021-06-15 05:00:00+00:00,2021-06-15 07:00:00+00:00,gamma,True,20.0,2,c-2,8524887,11900.0
13760650,13760650,2021-07-10 07:30:24.863859+00:00,x,y,2021-07-23 05:00:00+00:00,2021-07-23 07:00:00+00:00,alpha,True,15.0,1,a-1,13760650,9045.0
3795215,3795215,2021-03-24 23:36:13.715131+00:00,x,y,2021-05-30 17:00:00+00:00,2021-05-30 18:59:00+00:00,gamma,True,20.0,1,c-6,3795215,9800.0
16812526,16812526,2021-08-01 20:57:03.762539+00:00,x,y,2021-08-13 10:00:00+00:00,2021-08-13 12:00:00+00:00,gamma,True,20.0,2,c-2,16812526,8765.0
18179870,18179870,2021-08-10 11:35:12.527079+00:00,x,y,2021-09-28 07:00:00+00:00,2021-09-28 09:00:00+00:00,alpha,True,15.0,1,a-5,18179870,6810.0
15875390,15875390,2021-07-25 15:26:50.773626+00:00,x,y,2021-08-08 05:00:00+00:00,2021-08-08 06:55:00+00:00,beta,True,40.0,0,b-1,15875390,9220.0
6391115,6391115,2021-05-08 03:07:12.193539+00:00,x,y,2021-06-26 11:00:00+00:00,2021-06-26 13:00:00+00:00,gamma,True,20.0,1,c-4,6391115,9655.0
15682260,15682260,2021-07-24 07:06:40.527109+00:00,x,y,2021-08-10 11:00:00+00:00,2021-08-10 12:55:00+00:00,beta,True,20.0,0,b-69,15682260,6800.0
6029159,6029159,2021-05-02 18:17:30.707715+00:00,x,y,2021-05-10 13:30:00+00:00,2021-05-10 15:30:00+00:00,alpha,True,15.0,1,a-5,6029159,6495.0
10227717,10227717,2021-06-17 14:27:00.277654+00:00,x,y,2021-07-05 14:00:00+00:00,2021-07-05 16:00:00+00:00,gamma,True,20.0,2,c-4,10227717,7620.0
9406358,9406358,2021-06-11 12:24:53.834681+00:00,x,y,2021-08-07 10:00:00+00:00,2021-08-07 12:00:00+00:00,alpha,True,15.0,1,a-7,9406358,9403.0
6604772,6604772,2021-05-11 07:10:02.326922+00:00,x,y,2021-05-15 14:00:00+00:00,2021-05-15 15:55:00+00:00,beta,True,40.0,0,b-9,6604772,8643.0
19527760,19527760,2021-08-16 23:11:00.461378+00:00,x,y,2021-08-18 05:00:00+00:00,2021-08-18 06:55:00+00:00,beta,True,40.0,0,b-1,19527760,9390.0
5111098,5111098,2021-04-21 09:19:00.031474+00:00,x,y,2021-05-11 14:00:00+00:00,2021-05-11 15:55:00+00:00,beta,True,40.0,0,b-9,5111098,9998.0
5400284,5400284,2021-04-24 06:26:25.418655+00:00,x,y,2021-05-07 11:00:00+00:00,2021-05-07 13:00:00+00:00,gamma,True,20.0,2,c-4,5400284,8640.0
3454669,3454669,2021-03-18 02:38:13.317628+00:00,x,y,2021-03-21 15:30:00+00:00,2021-03-21 17:30:00+00:00,alpha,True,15.0,1,a-7,3454669,9798.0
5417236,5417236,2021-04-24 10:08:40.956164+00:00,x,y,2021-05-09 16:00:00+00:00,2021-05-09 18:00:00+00:00,alpha,True,15.0,1,a-7,5417236,8048.0
18388319,18388319,2021-08-11 06:26:06.452024+00:00,x,y,2021-08-21 14:00:00+00:00,2021-08-21 16:00:00+00:00,gamma,True,20.0,2,c-4,18388319,16075.0
12925481,12925481,2021-07-05 11:56:53.704471+00:00,x,y,2021-07-08 10:00:00+00:00,2021-07-08 12:00:00+00:00,alpha,True,35.0,1,a-7,12925481,14645.0
9430191,9430191,2021-06-11 16:55:51.911916+00:00,x,y,2021-06-23 17:00:00+00:00,2021-06-23 18:59:00+00:00,gamma,True,20.0,1,c-6,9430191,10900.0
8154232,8154232,2021-05-30 16:07:27.732964+00:00,x,y,2021-07-10 10:00:00+00:00,2021-07-10 12:00:00+00:00,alpha,True,35.0,1,a-9,8154232,9707.0
10418767,10418767,2021-06-19 07:41:44.501265+00:00,x,y,2021-06-21 17:00:00+00:00,2021-06-21 18:59:00+00:00,gamma,True,20.0,2,c-6,10418767,7900.0
19065476,19065476,2021-08-14 11:59:41.776064+00:00,x,y,2021-08-25 10:00:00+00:00,2021-08-25 12:00:00+00:00,alpha,True,20.0,1,a-7,19065476,8381.0
11142051,11142051,2021-06-25 00:40:12.549465+00:00,x,y,2021-08-01 13:00:00+00:00,2021-08-01 15:00:00+00:00,alpha,True,35.0,1,a-9,11142051,7900.0
5242579,5242579,2021-04-22 14:04:52.372861+00:00,x,y,2021-04-25 05:00:00+00:00,2021-04-25 07:00:00+00:00,gamma,True,20.0,2,c-2,5242579,8390.0
5772376,5772376,2021-04-29 03:28:58.258487+00:00,x,y,2021-04-29 06:30:00+00:00,2021-04-29 08:25:00+00:00,beta,True,20.0,0,b-1,5772376,6807.0
4228202,4228202,2021-04-03 20:54:11.837737+00:00,x,y,2021-04-04 17:00:00+00:00,2021-04-04 18:59:00+00:00,gamma,True,20.0,1,c-6,4228202,9800.0
15761216,15761216,2021-07-24 19:30:57.264515+00:00,x,y,2021-07-26 16:00:00+00:00,2021-07-26 18:00:00+00:00,alpha,True,15.0,1,a-23,15761216,14945.0
8083528,8083528,2021-05-30 05:30:29.698384+00:00,x,y,2021-06-05 11:00:00+00:00,2021-06-05 13:00:00+00:00,gamma,True,20.0,2,c-4,8083528,11900.0
1170086,1170086,2021-02-02 08:22:26.468721+00:00,x,y,2021-02-15 05:00:00+00:00,2021-02-15 06:55:00+00:00,beta,True,35.0,0,b-1,1170086,9522.0
3498706,3498706,2021-03-18 17:56:57.449916+00:00,x,y,2021-03-26 05:00:00+00:00,2021-03-26 07:00:00+00:00,alpha,True,15.0,1,a-1,3498706,9798.0
9916390,9916390,2021-06-14 22:15:50.730089+00:00,x,y,2021-06-19 04:00:00+00:00,2021-06-19 06:00:00+00:00,alpha,True,15.0,1,a-1,9916390,6531.0
3902365,3902365,2021-03-27 05:11:46.804934+00:00,x,y,2021-03-29 15:30:00+00:00,2021-03-29 17:30:00+00:00,alpha,True,35.0,1,a-7,3902365,10799.0
1085632,1085632,2021-01-31 08:31:29.947680+00:00,x,y,2021-02-05 05:15:00+00:00,2021-02-05 07:25:00+00:00,alpha,True,20.0,1,a-1,1085632,9799.0
6981354,6981354,2021-05-17 02:51:27.644394+00:00,x,y,2021-06-19 05:00:00+00:00,2021-06-19 07:00:00+00:00,gamma,True,20.0,2,c-2,6981354,10655.0
11679239,11679239,2021-06-28 16:39:43.686359+00:00,x,y,2021-07-16 10:35:00+00:00,2021-07-16 12:35:00+00:00,gamma,True,20.0,1,c-2,11679239,7500.0
3564207,3564207,2021-03-19 23:50:10.277192+00:00,x,y,2021-03-24 05:00:00+00:00,2021-03-24 07:00:00+00:00,alpha,True,35.0,1,a-1,3564207,10799.0
5119755,5119755,2021-04-21 10:40:51.747547+00:00,x,y,2021-06-16 05:00:00+00:00,2021-06-16 06:55:00+00:00,beta,True,20.0,0,b-1,5119755,7413.0
14802587,14802587,2021-07-17 08:04:36.653283+00:00,x,y,2021-07-28 17:00:00+00:00,2021-07-28 18:59:00+00:00,gamma,True,20.0,2,c-6,14802587,11285.0
6560094,6560094,2021-05-10 14:08:31.071916+00:00,x,y,2021-05-15 05:00:00+00:00,2021-05-15 07:00:00+00:00,gamma,True,20.0,1,c-2,6560094,7390.0
16273183,16273183,2021-07-28 10:25:28.845490+00:00,x,y,2021-08-03 13:00:00+00:00,2021-08-03 15:00:00+00:00,alpha,True,35.0,1,a-9,16273183,10545.0
15669346,15669346,2021-07-24 04:25:08.316808+00:00,x,y,2021-11-08 10:00:00+00:00,2021-11-08 12:00:00+00:00,gamma,True,20.0,2,c-2,15669346,13560.0
7397114,7397114,2021-05-21 14:09:42.158181+00:00,x,y,2021-05-22 05:00:00+00:00,2021-05-22 07:00:00+00:00,gamma,True,20.0,2,c-2,7397114,9025.0
19292840,19292840,2021-08-15 16:40:26.818435+00:00,x,y,2021-08-20 04:40:00+00:00,2021-08-20 06:40:00+00:00,omega,True,20.0,1,d-1,19292840,12250.0
11546207,11546207,2021-06-27 19:33:51.445139+00:00,x,y,2021-07-24 04:00:00+00:00,2021-07-24 06:00:00+00:00,alpha,True,15.0,1,a-1,11546207,9497.0
7759605,7759605,2021-05-25 19:55:25.285173+00:00,x,y,2021-07-10 13:00:00+00:00,2021-07-10 15:00:00+00:00,alpha,True,15.0,1,a-5,7759605,7124.0
11936861,11936861,2021-06-30 07:39:05.801973+00:00,x,y,2021-07-19 10:30:00+00:00,2021-07-19 12:25:00+00:00,beta,True,20.0,0,b-69,11936861,7222.0
13891944,13891944,2021-07-11 04:49:18.213620+00:00,x,y,2021-07-13 16:00:00+00:00,2021-07-13 18:00:00+00:00,alpha,True,15.0,1,a-23,13891944,12945.0
15020442,15020442,2021-07-18 21:39:14.982939+00:00,x,y,2021-07-26 10:30:00+00:00,2021-07-26 12:25:00+00:00,beta,True,40.0,0,b-69,15020442,15390.0
11814364,11814364,2021-06-29 12:26:15.960313+00:00,x,y,2021-07-12 13:45:00+00:00,2021-07-12 15:45:00+00:00,gamma,True,20.0,1,c-4,11814364,9000.0
9662422,9662422,2021-06-13 09:05:31.710968+00:00,x,y,2021-10-20 04:00:00+00:00,2021-10-20 06:00:00+00:00,alpha,True,35.0,1,a-1,9662422,7150.0
17392285,17392285,2021-08-06 14:44:30.661958+00:00,x,y,2021-08-21 14:00:00+00:00,2021-08-21 15:55:00+00:00,beta,True,40.0,0,b-9,17392285,9340.0
5962937,5962937,2021-05-01 18:27:39.773305+00:00,x,y,2021-05-10 14:00:00+00:00,2021-05-10 15:55:00+00:00,beta,True,40.0,0,b-9,5962937,8726.0
5491824,5491824,2021-04-25 07:49:57.315604+00:00,x,y,2021-05-18 05:00:00+00:00,2021-05-18 07:00:00+00:00,gamma,True,20.0,1,c-2,5491824,7390.0
17557449,17557449,2021-08-07 13:41:50.534440+00:00,x,y,2021-08-13 14:00:00+00:00,2021-08-13 16:00:00+00:00,gamma,True,20.0,2,c-4,17557449,7870.0
2943324,2943324,2021-03-10 06:19:00.189083+00:00,x,y,2021-03-28 16:00:00+00:00,2021-03-28 17:55:00+00:00,beta,True,20.0,0,b-19,2943324,6902.0
2722137,2722137,2021-03-06 12:10:28.988133+00:00,x,y,2021-03-28 17:00:00+00:00,2021-03-28 18:59:00+00:00,gamma,True,20.0,2,c-6,2722137,8890.0
5981324,5981324,2021-05-02 00:49:19.994295+00:00,x,y,2021-05-11 16:00:00+00:00,2021-05-11 18:00:00+00:00,alpha,True,15.0,1,a-7,5981324,6495.0
6026054,6026054,2021-05-02 17:20:29.812894+00:00,x,y,2021-05-15 15:30:00+00:00,2021-05-15 17:30:00+00:00,alpha,True,35.0,1,a-7,6026054,6995.0
15166647,15166647,2021-07-20 06:07:16.434583+00:00,x,y,2021-07-29 04:00:00+00:00,2021-07-29 06:00:00+00:00,alpha,True,35.0,1,a-1,15166647,10545.0
5471055,5471055,2021-04-24 23:18:24.939418+00:00,x,y,2021-04-29 17:00:00+00:00,2021-04-29 18:59:00+00:00,gamma,True,20.0,1,c-6,5471055,7390.0
6721756,6721756,2021-05-13 10:24:07.668918+00:00,x,y,2021-05-31 11:00:00+00:00,2021-05-31 13:00:00+00:00,gamma,True,20.0,1,c-4,6721756,7640.0
17767513,17767513,2021-08-08 14:45:42.541239+00:00,x,y,2021-08-20 05:00:00+00:00,2021-08-20 07:00:00+00:00,alpha,True,15.0,1,a-1,17767513,9045.0
273321,273321,2021-01-08 10:57:37.754734+00:00,x,y,2021-01-19 05:00:00+00:00,2021-01-19 07:00:00+00:00,gamma,True,32.0,1,c-2,273321,8650.0
9370527,9370527,2021-06-11 06:03:22.596431+00:00,x,y,2021-06-18 17:00:00+00:00,2021-06-18 18:59:00+00:00,gamma,True,20.0,1,c-6,9370527,10900.0
7225915,7225915,2021-05-19 17:34:25.026093+00:00,x,y,2021-05-22 05:00:00+00:00,2021-05-22 07:00:00+00:00,gamma,True,20.0,1,c-2,7225915,8025.0
17291273,17291273,2021-08-05 19:51:07.449390+00:00,x,y,2021-08-19 04:00:00+00:00,2021-08-19 06:00:00+00:00,alpha,True,20.0,1,a-1,17291273,6810.0
16227358,16227358,2021-07-28 01:44:22.119721+00:00,x,y,2021-08-11 10:00:00+00:00,2021-08-11 12:00:00+00:00,gamma,True,20.0,2,c-2,16227358,8765.0
633844,633844,2021-01-19 07:39:42.202238+00:00,x,y,2021-01-22 05:00:00+00:00,2021-01-22 06:55:00+00:00,beta,True,20.0,0,b-1,633844,8686.0
9080799,9080799,2021-06-08 09:26:23.458141+00:00,x,y,2021-06-20 05:00:00+00:00,2021-06-20 07:00:00+00:00,gamma,True,20.0,1,c-2,9080799,10900.0
2750698,2750698,2021-03-06 23:43:03.211955+00:00,x,y,2021-03-12 05:00:00+00:00,2021-03-12 07:00:00+00:00,gamma,True,20.0,2,c-2,2750698,8890.0
12669993,12669993,2021-07-04 07:09:47.691812+00:00,x,y,2021-07-11 17:00:00+00:00,2021-07-11 18:59:00+00:00,gamma,True,20.0,2,c-6,12669993,16075.0
21363339,21363339,2021-08-28 15:45:21.053089+00:00,x,y,2021-08-30 10:00:00+00:00,2021-08-30 12:00:00+00:00,alpha,True,20.0,1,a-7,21363339,10545.0
19224910,19224910,2021-08-15 10:08:46.071427+00:00,x,y,2021-08-18 17:05:00+00:00,2021-08-18 19:05:00+00:00,omega,True,20.0,1,d-5,19224910,11100.0
13646108,13646108,2021-07-09 12:35:07.419279+00:00,x,y,2021-07-17 05:00:00+00:00,2021-07-17 06:55:00+00:00,beta,True,40.0,0,b-1,13646108,12960.0
12854419,12854419,2021-07-05 05:35:34.894614+00:00,x,y,2021-07-05 14:00:00+00:00,2021-07-05 16:00:00+00:00,gamma,True,20.0,1,c-4,12854419,13130.0
3444748,3444748,2021-03-17 18:36:18.249683+00:00,x,y,2021-03-30 05:00:00+00:00,2021-03-30 07:00:00+00:00,alpha,True,15.0,1,a-1,3444748,9798.0
7284025,7284025,2021-05-20 10:43:28.151904+00:00,x,y,2021-05-30 13:00:00+00:00,2021-05-30 15:00:00+00:00,alpha,True,15.0,1,a-5,7284025,7124.0
10480113,10480113,2021-06-19 17:17:43.180070+00:00,x,y,2021-06-20 08:30:00+00:00,2021-06-20 10:25:00+00:00,beta,True,40.0,0,b-369,10480113,8034.0
18846358,18846358,2021-08-13 09:43:02.706270+00:00,x,y,2021-08-20 16:00:00+00:00,2021-08-20 18:00:00+00:00,alpha,True,15.0,1,a-23,18846358,12945.0
16942768,16942768,2021-08-03 06:10:09.962401+00:00,x,y,2021-08-10 05:00:00+00:00,2021-08-10 06:55:00+00:00,beta,True,40.0,0,b-1,16942768,8330.0
13880032,13880032,2021-07-11 00:10:44.921037+00:00,x,y,2021-07-16 10:00:00+00:00,2021-07-16 12:00:00+00:00,alpha,True,15.0,1,a-7,13880032,14945.0
16646829,16646829,2021-07-31 12:30:57.140060+00:00,x,y,2021-08-06 10:00:00+00:00,2021-08-06 12:00:00+00:00,alpha,True,35.0,1,a-7,16646829,10545.0
19569221,19569221,2021-08-17 07:18:13.312616+00:00,x,y,2021-09-09 17:00:00+00:00,2021-09-09 18:59:00+00:00,gamma,True,20.0,1,c-6,19569221,7500.0
17888723,17888723,2021-08-09 07:21:09.316712+00:00,x,y,2021-08-12 05:00:00+00:00,2021-08-12 06:55:00+00:00,beta,True,40.0,0,b-1,17888723,8380.0
8297609,8297609,2021-05-31 20:10:57.435650+00:00,x,y,2021-06-04 05:00:00+00:00,2021-06-04 07:00:00+00:00,alpha,True,35.0,1,a-1,8297609,9707.0
11083445,11083445,2021-06-24 14:20:37.860086+00:00,x,y,2021-06-25 07:00:00+00:00,2021-06-25 09:00:00+00:00,alpha,True,15.0,1,a-5,11083445,6850.0
11845141,11845141,2021-06-29 15:54:55.160838+00:00,x,y,2021-07-08 09:45:00+00:00,2021-07-08 11:45:00+00:00,gamma,True,20.0,2,c-2,11845141,9750.0
6449967,6449967,2021-05-08 23:34:03.546960+00:00,x,y,2021-06-15 11:00:00+00:00,2021-06-15 13:00:00+00:00,gamma,True,20.0,2,c-4,6449967,10655.0
8889440,8889440,2021-06-06 11:28:26.623194+00:00,x,y,2021-06-08 05:00:00+00:00,2021-06-08 06:55:00+00:00,beta,True,20.0,0,b-1,8889440,10057.0
14234771,14234771,2021-07-13 09:33:56.762822+00:00,x,y,2021-07-17 04:00:00+00:00,2021-07-17 06:00:00+00:00,alpha,True,35.0,1,a-1,14234771,19545.0
6473935,6473935,2021-05-09 10:06:55.706608+00:00,x,y,2021-05-23 05:00:00+00:00,2021-05-23 06:55:00+00:00,beta,True,20.0,0,b-1,6473935,6755.0
8616937,8616937,2021-06-03 16:03:46.849363+00:00,x,y,2021-06-25 05:00:00+00:00,2021-06-25 07:00:00+00:00,gamma,True,20.0,2,c-2,8616937,11900.0
19867965,19867965,2021-08-18 18:31:06.515922+00:00,x,y,2021-09-26 04:40:00+00:00,2021-09-26 06:40:00+00:00,omega,True,20.0,1,d-1,19867965,6870.0
5930400,5930400,2021-05-01 09:43:01.556370+00:00,x,y,2021-05-08 05:00:00+00:00,2021-05-08 07:00:00+00:00,gamma,True,0.0,0,c-2,5930400,9330.0
7207887,7207887,2021-05-19 14:39:33.806847+00:00,x,y,2021-05-25 16:00:00+00:00,2021-05-25 18:00:00+00:00,alpha,True,35.0,1,a-7,7207887,7520.0
